Epoch,Phase,Iteration,Accuracy,Loss
1332,Training,2664,1.0,0.0044772547621727155
1332,Val,2664,1.0,0.004465557649495193
1336,Training,2672,1.0,0.004451810175723556
1336,Val,2672,1.0,0.004440247793865447
1340,Training,2680,1.0,0.004427305957504599
1340,Val,2680,1.0,0.004415219186082207
1344,Training,2688,1.0,0.00440250759021818
1344,Val,2688,1.0,0.00439046621283318
1348,Training,2696,1.0,0.004377806670995683
1348,Val,2696,1.0,0.004365985181557712
1352,Training,2704,1.0,0.004353465705330092
1352,Val,2704,1.0,0.004341771770790854
1356,Training,2712,1.0,0.004328737199237641
1356,Val,2712,1.0,0.0043178211352969224
1360,Training,2720,1.0,0.0043049289280939085
1360,Val,2720,1.0,0.004294128753675076
1364,Training,2728,1.0,0.004281372279304347
1364,Val,2728,1.0,0.004270691911115476
1368,Training,2736,1.0,0.004258702029842814
1368,Val,2736,1.0,0.0042475053246305286
1372,Training,2744,1.0,0.0042350068142425965
1372,Val,2744,1.0,0.004224565630815146
1376,Training,2752,1.0,0.004212903663272604
1376,Val,2752,1.0,0.004201867850807554
1380,Training,2760,1.0,0.004190253527703535
1380,Val,2760,1.0,0.00417940947036292
1384,Training,2768,1.0,0.004167916634762903
1384,Val,2768,1.0,0.004157186328939563
1388,Training,2776,1.0,0.004145812302031583
1388,Val,2776,1.0,0.004135195338771481
1392,Training,2784,1.0,0.004123938056980347
1392,Val,2784,1.0,0.004113431526629529
1396,Training,2792,1.0,0.004101682217817156
1396,Val,2792,1.0,0.00409189300567045
1400,Training,2800,1.0,0.004080940825296628
1400,Val,2800,1.0,0.00407057598721802
1404,Training,2808,1.0,0.004059732169186194
1404,Val,2808,1.0,0.004049475412737623
1408,Training,2816,1.0,0.004038672425767336
1408,Val,2816,1.0,0.004028589198895257
1412,Training,2824,1.0,0.004017965400669019
1412,Val,2824,1.0,0.004007914740407077
1416,Training,2832,1.0,0.003997396119956494
1416,Val,2832,1.0,0.0039874486809907805
1420,Training,2840,1.0,0.003976966804323373
1420,Val,2840,1.0,0.003967186858967515
1424,Training,2848,1.0,0.003956876870188027
1424,Val,2848,1.0,0.003947127723383058
1428,Training,2856,1.0,0.0039368529431727875
1428,Val,2856,1.0,0.00392726676657901
1432,Training,2864,1.0,0.003917158608426887
1432,Val,2864,1.0,0.003907602176882603
1436,Training,2872,1.0,0.003896952526127785
1436,Val,2872,1.0,0.0038881306834327996
1440,Training,2880,1.0,0.003877578876779129
1440,Val,2880,1.0,0.0038688501001939444
1444,Training,2888,1.0,0.003858402489875317
1444,Val,2888,1.0,0.00384975713859075
1448,Training,2896,1.0,0.0038394076110752173
1448,Val,2896,1.0,0.003830848547900274
1452,Training,2904,1.0,0.0038212218938248207
1452,Val,2904,1.0,0.0038121225910172545
1456,Training,2912,1.0,0.003801965943304938
1456,Val,2912,1.0,0.0037935757469193267
1460,Training,2920,1.0,0.0037841313119586213
1460,Val,2920,1.0,0.0037752060327893
1464,Training,2928,1.0,0.0037652338728115468
1464,Val,2928,1.0,0.0037570113266339076
1468,Training,2936,1.0,0.003747687029253228
1468,Val,2936,1.0,0.003738988481887303
1472,Training,2944,1.0,0.0037298092266492555
1472,Val,2944,1.0,0.0037211356177635664
1476,Training,2952,1.0,0.003712041297066369
1476,Val,2952,1.0,0.0037034493074125357
1480,Training,2960,1.0,0.0036938373496585948
1480,Val,2960,1.0,0.00368592841741713
1484,Training,2968,1.0,0.0036770037570448074
1484,Val,2968,1.0,0.003668570248861495
1488,Training,2976,1.0,0.0036591351378919947
1488,Val,2976,1.0,0.00365137307216463
1492,Training,2984,1.0,0.003642610604179812
1492,Val,2984,1.0,0.003634333676776971
1496,Training,2992,1.0,0.003625652420030819
1496,Val,2992,1.0,0.0036174504054747912
1500,Training,3000,1.0,0.003608263140729732
1500,Val,3000,1.0,0.003600722074675089
1504,Training,3008,1.0,0.003592196322899091
1504,Val,3008,1.0,0.0035841447339015876
1508,Training,3016,1.0,0.0035756436088069023
1508,Val,3016,1.0,0.003567717505163892
1512,Training,3024,1.0,0.003558770550373662
1512,Val,3024,1.0,0.0035514380484445857
1516,Training,3032,1.0,0.0035430889652319176
1516,Val,3032,1.0,0.003535304281271753
1520,Training,3040,1.0,0.0035265162640488396
1520,Val,3040,1.0,0.0035193150761280976
1524,Training,3048,1.0,0.0035106027878005924
1524,Val,3048,1.0,0.0035034674928914955
1528,Training,3056,1.0,0.003495388224089258
1528,Val,3056,1.0,0.003487759681528247
1532,Training,3064,1.0,0.0034791975460438515
1532,Val,3064,1.0,0.003472191433322642
1536,Training,3072,1.0,0.003463699374252726
1536,Val,3072,1.0,0.0034567593958946836
1540,Training,3080,1.0,0.003448339847521141
1540,Val,3080,1.0,0.003441462224427495
1544,Training,3088,1.0,0.003433613178642631
1544,Val,3088,1.0,0.0034262976058585847
1548,Training,3096,1.0,0.0034185644060108966
1548,Val,3096,1.0,0.0034112642888403212
1552,Training,3104,1.0,0.0034030591457787336
1552,Val,3104,1.0,0.00339636101138748
1556,Training,3112,1.0,0.003388712464435394
1556,Val,3112,1.0,0.0033815849419966833
1560,Training,3120,1.0,0.0033740016965538343
1560,Val,3120,1.0,0.0033669352804606956
1564,Training,3128,1.0,0.003358930962664202
1564,Val,3128,1.0,0.003352410700731482
1568,Training,3136,1.0,0.0033450007919177353
1568,Val,3136,1.0,0.003338009567318028
1572,Training,3144,1.0,0.0033306171883047755
1572,Val,3144,1.0,0.003323729424855442
1576,Training,3152,1.0,0.003316399396135425
1576,Val,3152,1.0,0.0033095697186715754
1580,Training,3160,1.0,0.0033018281720929746
1580,Val,3160,1.0,0.0032955286161610842
1584,Training,3168,1.0,0.0032878482502521305
1584,Val,3168,1.0,0.003281605244333912
1588,Training,3176,1.0,0.0032744571090868296
1588,Val,3176,1.0,0.0032677966285009465
1592,Training,3184,1.0,0.0032607077113663324
1592,Val,3184,1.0,0.0032541024951277648
1596,Training,3192,1.0,0.0032471132001900297
1596,Val,3192,1.0,0.003240521555641559
1600,Training,3200,1.0,0.0032330879185791276
1600,Val,3200,1.0,0.0032270519856456357
1604,Training,3208,1.0,0.0032196751965090664
1604,Val,3208,1.0,0.003213692319189659
1608,Training,3216,1.0,0.0032063744048000807
1608,Val,3216,1.0,0.003200441637676136
1612,Training,3224,1.0,0.0031936769843781757
1612,Val,3224,1.0,0.00318729849930164
1616,Training,3232,1.0,0.0031805886421916365
1616,Val,3232,1.0,0.0031742617740978026
1620,Training,3240,1.0,0.003167115825622537
1620,Val,3240,1.0,0.0031613296984400133
1624,Training,3248,1.0,0.00315472615102479
1624,Val,3248,1.0,0.0031485008787133575
1628,Training,3256,1.0,0.0031414682456967578
1628,Val,3256,1.0,0.003135774798865911
1632,Training,3264,1.0,0.0031287943845021288
1632,Val,3264,1.0,0.0031231495939771352
1636,Training,3272,1.0,0.003116665032868243
1636,Val,3272,1.0,0.0031106247168333533
1640,Training,3280,1.0,0.003104190037384963
1640,Val,3280,1.0,0.003098197998843357
1644,Training,3288,1.0,0.003091851437560151
1644,Val,3288,1.0,0.0030858695509173918
1648,Training,3296,1.0,0.003079101572589665
1648,Val,3296,1.0,0.0030736374211826883
1652,Training,3304,1.0,0.003067353054141549
1652,Val,3304,1.0,0.003061500478465806
1656,Training,3312,1.0,0.0030548353643807397
1656,Val,3312,1.0,0.003049458310234645
1660,Training,3320,1.0,0.0030433068277979504
1660,Val,3320,1.0,0.003037509079775229
1664,Training,3328,1.0,0.0030309446277976483
1664,Val,3328,1.0,0.0030256526267003056
1668,Training,3336,1.0,0.0030195598309452577
1668,Val,3336,1.0,0.00301388692057317
1672,Training,3344,1.0,0.0030078403477954087
1672,Val,3344,1.0,0.00300221096044411
1676,Training,3352,1.0,0.0029962447149644795
1676,Val,3352,1.0,0.002990624067943622
1680,Training,3360,1.0,0.0029846698002787228
1680,Val,3360,1.0,0.002979125483431871
1684,Training,3368,1.0,0.0029732151919073645
1684,Val,3368,1.0,0.0029677133747610836
1688,Training,3376,1.0,0.002961848008930467
1688,Val,3376,1.0,0.0029563873660235344
1692,Training,3384,1.0,0.0029505658770019897
1692,Val,3384,1.0,0.0029451463722556057
1696,Training,3392,1.0,0.0029389606705210233
1696,Val,3392,1.0,0.0029339897816465245
1700,Training,3400,1.0,0.0029278494029006848
1700,Val,3400,1.0,0.00292291662135706
1704,Training,3408,1.0,0.002917256549085032
1704,Val,3408,1.0,0.002911925306503002
1708,Training,3416,1.0,0.002905875345322661
1708,Val,3416,1.0,0.0029010158306686878
1712,Training,3424,1.0,0.002895009474812782
1712,Val,3424,1.0,0.00289018681466834
1716,Training,3432,1.0,0.0028846509436635803
1716,Val,3432,1.0,0.002879437174404653
1720,Training,3440,1.0,0.0028735151386116275
1720,Val,3440,1.0,0.0028687665360157327
1724,Training,3448,1.0,0.002863279422725441
1724,Val,3448,1.0,0.002858173214018567
1728,Training,3456,1.0,0.0028527259211692567
1728,Val,3456,1.0,0.00284765692610411
1732,Training,3464,1.0,0.002842249971922117
1732,Val,3464,1.0,0.0028372173985281987
1736,Training,3472,1.0,0.002831849132297758
1736,Val,3472,1.0,0.0028268529972144407
1740,Training,3480,1.0,0.0028211393762979124
1740,Val,3480,1.0,0.0028165634008980225
1744,Training,3488,1.0,0.0028112718446509713
1744,Val,3488,1.0,0.0028063473520839243
1748,Training,3496,1.0,0.002801094013317881
1748,Val,3496,1.0,0.002796204765785668
1752,Training,3504,1.0,0.002790608589450688
1752,Val,3504,1.0,0.0027861341160614296
1756,Training,3512,1.0,0.0027805770586807805
1756,Val,3512,1.0,0.0027761351870496057
1760,Training,3520,1.0,0.0027709923932125085
1760,Val,3520,1.0,0.0027662067222936505
1764,Training,3528,1.0,0.0027607260798412584
1764,Val,3528,1.0,0.0027563483830658794
1768,Training,3536,1.0,0.002751305104936383
1768,Val,3536,1.0,0.0027465585316976534
1772,Training,3544,1.0,0.0027415504185314956
1772,Val,3544,1.0,0.0027368376245712352
1776,Training,3552,1.0,0.002731469883084981
1776,Val,3552,1.0,0.002727184565741866
1780,Training,3560,1.0,0.002722246069532937
1780,Val,3560,1.0,0.0027175988079690093
1784,Training,3568,1.0,0.002712667264620925
1784,Val,3568,1.0,0.0027080789990207295
1788,Training,3576,1.0,0.00270281806741575
1788,Val,3576,1.0,0.0026986249048190983
1792,Training,3584,1.0,0.0026937607096105204
1792,Val,3584,1.0,0.00268923561886379
1796,Training,3592,1.0,0.0026844049040833304
1796,Val,3592,1.0,0.002679910893037813
1800,Training,3600,1.0,0.002675113187376384
1800,Val,3600,1.0,0.002670649945137715
1804,Training,3608,1.0,0.002665884622452858
1804,Val,3608,1.0,0.0026614518560845275
1808,Training,3616,1.0,0.0026567441490886255
1808,Val,3616,1.0,0.0026523161298577444
1812,Training,3624,1.0,0.0026476156741710903
1812,Val,3624,1.0,0.0026432429224135454
1816,Training,3632,1.0,0.0026385733226615624
1816,Val,3632,1.0,0.0026342303774375803
1820,Training,3640,1.0,0.0026292432615388278
1820,Val,3640,1.0,0.0026252786658549133
1824,Training,3648,1.0,0.002620671462521525
1824,Val,3648,1.0,0.002616386455038138
1828,Training,3656,1.0,0.002611835001652315
1828,Val,3656,1.0,0.0026075538304010403
1832,Training,3664,1.0,0.002603007722840456
1832,Val,3664,1.0,0.002598780010943146
1836,Training,3672,1.0,0.00259426470169091
1836,Val,3672,1.0,0.002590064814175104
1840,Training,3680,1.0,0.002585238231466303
1840,Val,3680,1.0,0.0025814072453173523
1844,Training,3688,1.0,0.002576974795948002
1844,Val,3688,1.0,0.00257280626896901
1848,Training,3696,1.0,0.0025680423148020616
1848,Val,3696,1.0,0.0025642617771259066
1852,Training,3704,1.0,0.0025595274678722494
1852,Val,3704,1.0,0.0025557734703039727
1856,Training,3712,1.0,0.0025510694035059843
1856,Val,3712,1.0,0.002547340562058469
1860,Training,3720,1.0,0.002543022394060228
1860,Val,3720,1.0,0.0025389624968459503
1864,Training,3728,1.0,0.0025343191031760377
1864,Val,3728,1.0,0.002530638758376975
1868,Training,3736,1.0,0.0025263534285276204
1868,Val,3736,1.0,0.0025223686337570482
1872,Training,3744,1.0,0.0025181104558957947
1872,Val,3744,1.0,0.002514151639978666
1876,Training,3752,1.0,0.002509943306244806
1876,Val,3752,1.0,0.002505987554451027
1880,Training,3760,1.0,0.0025018063252786873
1880,Val,3760,1.0,0.002497875969709004
1884,Training,3768,1.0,0.00249369933905405
1884,Val,3768,1.0,0.002489816012438335
1888,Training,3776,1.0,0.0024856656688532356
1888,Val,3776,1.0,0.002481807343338857
1892,Training,3784,1.0,0.0024773639315350954
1892,Val,3784,1.0,0.0024738496257251065
1896,Training,3792,1.0,0.002469773124979391
1896,Val,3792,1.0,0.00246594204139717
1900,Training,3800,1.0,0.002461552228844594
1900,Val,3800,1.0,0.002458084310028448
1904,Training,3808,1.0,0.0024540375608372933
1904,Val,3808,1.0,0.0024502757532198233
1908,Training,3816,1.0,0.002446254509044012
1908,Val,3816,1.0,0.0024425163289330375
1912,Training,3824,1.0,0.0024385199813440083
1912,Val,3824,1.0,0.002434805205994468
1916,Training,3832,1.0,0.0024308546193663174
1916,Val,3832,1.0,0.002427142439901553
1920,Training,3840,1.0,0.0024228852435933786
1920,Val,3840,1.0,0.0024195270538601306
1924,Training,3848,1.0,0.00241529697778956
1924,Val,3848,1.0,0.002411959187835415
1928,Training,3856,1.0,0.0024080608636533885
1928,Val,3856,1.0,0.0024044375099674742
1932,Training,3864,1.0,0.0024002581298241416
1932,Val,3864,1.0,0.0023969624258749797
1936,Training,3872,1.0,0.002392808344367471
1936,Val,3872,1.0,0.002389533387809801
1940,Training,3880,1.0,0.002385706171518936
1940,Val,3880,1.0,0.0023821493881964416
1944,Training,3888,1.0,0.002378345862583139
1944,Val,3888,1.0,0.0023748107683678778
1948,Training,3896,1.0,0.002371030176719085
1948,Val,3896,1.0,0.002367516414336219
1952,Training,3904,1.0,0.002363758500662902
1952,Val,3904,1.0,0.00236026625594102
1956,Training,3912,1.0,0.002356550584703662
1956,Val,3912,1.0,0.0023530599042568966
1960,Training,3920,1.0,0.0023490514181753446
1960,Val,3920,1.0,0.0023458969708492674
1964,Training,3928,1.0,0.00234191154449765
1964,Val,3928,1.0,0.002338777394218853
1968,Training,3936,1.0,0.0023348158544631427
1968,Val,3936,1.0,0.002331700125645884
1972,Training,3944,1.0,0.0023280535507715053
1972,Val,3944,1.0,0.002324665124115828
1976,Training,3952,1.0,0.002320749896677305
1976,Val,3952,1.0,0.0023176721708893793
1980,Training,3960,1.0,0.002313779870715443
1980,Val,3960,1.0,0.0023107208999647915
1984,Training,3968,1.0,0.0023071387768146376
1984,Val,3968,1.0,0.002303810443974179
1988,Training,3976,1.0,0.002300267762751729
1988,Val,3976,1.0,0.002296940912368599
1992,Training,3984,1.0,0.002293418979251445
1992,Val,3984,1.0,0.0022901114940593716
1996,Training,3992,1.0,0.0022866104830556915
1996,Val,3992,1.0,0.0022833224668534677
2000,Training,4000,1.0,0.002279823655707265
2000,Val,4000,1.0,0.00227657286371882
